FACILITYID,Jurisdiction,Qcalcs,AVGDISCHARGE,QInscfs,AVGQadj,Q4calcs,QInscf,Qcont4calc2023,Qcont4calcPrior,Qcf2023,Qcfp2022,Qboth,Q4calcsall,JURISDICTI3,PERCENTAGE,area_acres,AREA,DischargePCF2,DischargePCF3,MonitoringYear,rain_gage,dry_days,AnnualCFb,AnnualCF
L03-708-1,LAGUNA NIGUEL,0.01925,0.018177,0.018,0.012542129999999999,0.018,1555.1999999999998,NA,NA,NA,NA,NA,1555.1999999999998,LAGUNA HILLS,0.312130536,108.98900254,0.340188259,4.854254095871999,4.854254095871999,MY2022-23,SULPHURCREEK,279,4.854254095871999,1354.3368927482877
L03-708-1,LAGUNA NIGUEL,0.01925,0.018177,0.018,0.012542129999999999,0.018,1555.1999999999998,NA,NA,NA,NA,NA,1555.1999999999998,LAGUNA NIGUEL,99.68786762,108.98900254,108.6489086,1550.3457172262397,1550.3457172262397,MY2022-23,SULPHURCREEK,279,1550.3457172262397,432546.45510612085
J01-9046-1,LAKE FOREST,1.4285714285714287e-4,0.004585,0.00132135,0.0031636499999999996,0.00132135,114.16464000000002,0.002,NA,172.79999999999998,NA,NA,172.79999999999998,LAKE FOREST,100,65.72077069,65.72082879,172.8,172.8,MY2022-23,ELTORO,275,172.8,47520
DP01-12022-1,DANA POINT,NA,0.055382,NA,0.03821358,0.03821358,3301.6533119999995,NA,NA,NA,NA,NA,3301.6533119999995,DANA POINT,100,NA,NA,3301.6533119999995,3301.6533119999995,MY2022-23,DANAPOINT,263,3301.6533119999995,868334.8210559998
DP06-12106-1,DANA POINT,NA,0.331812,0.44591249999999993,0.22895027999999998,0.44591249999999993,38526.83999999999,NA,NA,NA,NA,NA,38526.83999999999,DANA POINT,100,66.54528569,66.54534452,38526.83999999999,38526.83999999999,MY2022-23,DANAPOINT,263,38526.83999999999,10132558.919999998
I00-11437-1,LAGUNA BEACH,NA,0.126,0.12764999999999999,0.08693999999999999,0.12764999999999999,11028.96,NA,NA,NA,NA,NA,11028.96,LAGUNA BEACH,96.47184583,605.19208238,583.8404889,10639.841287852367,10639.841287852367,MY2022-23,LAGUNABEACH,274,10639.841287852367,2915316.5128715485
I00-11437-1,LAGUNA BEACH,NA,0.126,0.12764999999999999,0.08693999999999999,0.12764999999999999,11028.96,NA,NA,NA,NA,NA,11028.96,ORANGE CO,3.528154171,605.19208238,21.35212857,389.1187122579216,389.1187122579216,MY2022-23,LAGUNABEACH,274,389.1187122579216,106618.5271586705
I00-11468-1,LAGUNA BEACH,NA,0.039855,NA,0.02749995,0.02749995,2375.99568,NA,NA,NA,NA,NA,2375.99568,LAGUNA BEACH,91.76756832,223.33679991,204.9509316,2180.3934589242485,2180.3934589242485,MY2022-23,LAGUNABEACH,274,2180.3934589242485,597427.8077452441
I00-11468-1,LAGUNA BEACH,NA,0.039855,NA,0.02749995,0.02749995,2375.99568,NA,NA,NA,NA,NA,2375.99568,ORANGE CO,8.232432026,223.33679991,18.3860665,195.60222929669646,195.60222929669646,MY2022-23,LAGUNABEACH,274,195.60222929669646,53595.010827294835
I00-11518-1,LAGUNA BEACH,NA,0.079534,NA,0.05487845999999999,0.05487845999999999,4741.498943999999,NA,NA,NA,NA,NA,4741.498943999999,LAGUNA BEACH,96.690419790000007,645.16066542,623.8091072,4584.5752332920165,4584.5752332920165,MY2022-23,LAGUNABEACH,274,4584.5752332920165,1256173.6139220125
I00-11518-1,LAGUNA BEACH,NA,0.079534,NA,0.05487845999999999,0.05487845999999999,4741.498943999999,NA,NA,NA,NA,NA,4741.498943999999,ORANGE CO,3.309580209,645.16066542,21.35212857,156.92371066056796,156.92371066056796,MY2022-23,LAGUNABEACH,274,156.92371066056796,42997.09672099562
I00-11518-2,LAGUNA BEACH,NA,0.0048,NA,0.0033119999999999994,0.0033119999999999994,286.1568,NA,NA,NA,NA,NA,286.1568,LAGUNA BEACH,100,NA,NA,286.1568,286.1568,MY2022-23,LAGUNABEACH,274,286.1568,78406.9632
I01-11015-3,LAGUNA BEACH,NA,9.06e-4,0.0037532549999999996,6.251399999999999e-4,0.0037532549999999996,324.28123199999993,NA,NA,NA,NA,NA,324.28123199999993,LAGUNA BEACH,100,NA,NA,324.28123199999993,324.28123199999993,MY2022-23,LAGUNABEACH,274,324.28123199999993,88853.05756799997
I01-11023-1,LAGUNA BEACH,NA,0.002155,NA,0.0014869499999999997,0.0014869499999999997,128.47247999999996,NA,NA,NA,NA,NA,128.47247999999996,LAGUNA BEACH,33.40107474,4.24010907,1.41624325,42.91118906513154,42.91118906513154,MY2022-23,LAGUNABEACH,274,42.91118906513154,11757.665803846041
I01-11023-1,LAGUNA BEACH,NA,0.002155,NA,0.0014869499999999997,0.0014869499999999997,128.47247999999996,NA,NA,NA,NA,NA,128.47247999999996,ORANGE CO,66.59891828,4.24010907,2.823869268,85.56128196748932,85.56128196748932,MY2022-23,LAGUNABEACH,274,85.56128196748932,23443.791259092075
I01-11487-2,LAGUNA BEACH,NA,0.008375,NA,0.00577875,0.00577875,499.284,NA,NA,NA,NA,NA,499.284,LAGUNA BEACH,100.0000001,134.7247304,134.7248497,499.28400049928393,499.28400049928393,MY2022-23,LAGUNABEACH,274,499.28400049928393,136803.8161368038
I01-11503-5,ALISO VIEJO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ALISO VIEJO,100,NA,NA,NA,881.1673830649694,MY2022-23,LAGUNABEACH,274,881.1673830649694,241439.8629598016
J01-10004-2,LAKE FOREST,NA,7.54e-4,NA,5.202599999999999e-4,5.202599999999999e-4,44.950464,NA,NA,NA,NA,NA,44.950464,LAKE FOREST,100,11.76218814,11.76219854,44.95046399999999,44.95046399999999,MY2022-23,ELTORO,275,44.95046399999999,12361.377599999998
J01-10041-2 (J03P13),LAGUNA NIGUEL,NA,2.4525,NA,1.6922249999999999,1.6922249999999999,146208.24,NA,NA,NA,NA,NA,146208.24,LAGUNA HILLS,0.009690605,374.69432682,0.036310178,14.168463015851998,14.168463015851998,MY2022-23,SULPHURCREEK,279,14.168463015851998,3953.0011814227073
J01-10041-2 (J03P13),LAGUNA NIGUEL,NA,2.4525,NA,1.6922249999999999,1.6922249999999999,146208.24,NA,NA,NA,NA,NA,146208.24,LAGUNA NIGUEL,99.9903098,374.69432682,374.6583494,146194.0721291275,146194.0721291275,MY2022-23,SULPHURCREEK,279,146194.0721291275,40788146.124026574
J01-9031-1,LAKE FOREST,NA,0.037166,NA,0.025644539999999997,0.025644539999999997,2215.688256,NA,NA,NA,NA,NA,2215.688256,LAKE FOREST,91.74566749,298.95942316,274.2825608,2032.7979799647399,2032.7979799647399,MY2022-23,TUCKER,247,2032.7979799647399,502101.10105129075
J01-9040-1,LAKE FOREST,NA,0.352755,0.042693749999999996,0.24340094999999998,0.042693749999999996,3688.74,NA,NA,NA,NA,NA,3688.74,LAKE FOREST,99.97855453,146.1265793,146.0953709,3687.9489323699217,3687.9489323699217,MY2022-23,TUCKER,247,3687.9489323699217,910923.3862953706
J01-9040-1,LAKE FOREST,NA,0.352755,0.042693749999999996,0.24340094999999998,0.042693749999999996,3688.74,NA,NA,NA,NA,NA,3688.74,ORANGE CO,0.021445596,146.1265793,0.031337744,0.7910722778903999,0.7910722778903999,MY2022-23,TUCKER,247,0.7910722778903999,195.39485263892877
J01-9046-3,LAKE FOREST,NA,0.004993,0.01656,0.0034451699999999996,0.01656,1430.7839999999999,NA,NA,NA,NA,NA,1430.7839999999999,LAKE FOREST,100,15.52791748,15.52793121,1430.7839999999999,1430.7839999999999,MY2022-23,ELTORO,275,1430.7839999999999,393465.6
J01-9066-1 (J01P04),MISSION VIEJO,NA,0.015405,0.003,0.010629449999999999,0.003,259.2,0.005,NA,432,NA,NA,432,LAKE FOREST,2.845060742,82.12170635,2.336414493,12.290662405439997,12.290662405439997,MY2022-23,ELTORO,275,12.290662405439997,3379.9321614959995
J01-9066-1 (J01P04),MISSION VIEJO,NA,0.015405,0.003,0.010629449999999999,0.003,259.2,0.005,NA,432,NA,NA,432,MISSION VIEJO,97.15493782,82.12170635,79.78536327,419.70933138239997,419.70933138239997,MY2022-23,ELTORO,275,419.70933138239997,115420.06613015999
J01-9066-2 (J01P03),MISSION VIEJO,NA,0.083379,0.028666666666666667,0.057531509999999994,0.028666666666666667,2476.8,NA,NA,NA,NA,NA,2476.8,LAKE FOREST,0.818376545,420.34930926,3.440043196,20.269550266560003,20.269550266560003,MY2022-23,ELTORO,275,20.269550266560003,5574.126323304001
J01-9066-2 (J01P03),MISSION VIEJO,NA,0.083379,0.028666666666666667,0.057531509999999994,0.028666666666666667,2476.8,NA,NA,NA,NA,NA,2476.8,MISSION VIEJO,99.18162349,420.34930926,416.9096378,2456.5304506003204,2456.5304506003204,MY2022-23,ELTORO,275,2456.5304506003204,675545.8739150881
J01-9224-1 (J01P24),LAGUNA NIGUEL,NA,0.033535,0.023818985714285715,0.02313915,0.023818985714285715,2057.960365714286,0.008,NA,691.1999999999999,NA,NA,691.1999999999999,ALISO VIEJO,1.638278647,222.46726525,3.644636926,11.323782008063999,11.323782008063999,MY2022-23,SULPHURCREEK,279,11.323782008063999,3159.3351802498555
J01-9224-1 (J01P24),LAGUNA NIGUEL,NA,0.033535,0.023818985714285715,0.02313915,0.023818985714285715,2057.960365714286,0.008,NA,691.1999999999999,NA,NA,691.1999999999999,LAGUNA NIGUEL,98.36172091,222.46726525,218.822824,679.8762149299199,679.8762149299199,MY2022-23,SULPHURCREEK,279,679.8762149299199,189685.46396544765
J01-9224-2 (J01P25),LAGUNA NIGUEL,NA,0.094586,0.049199451666666665,0.06526434,0.049199451666666665,4250.832624000001,0.081,NA,6998.4000000000005,NA,NA,6998.4000000000005,ALISO VIEJO,1.638278647,222.46726525,3.644636926,114.653292831648,114.653292831648,MY2022-23,SULPHURCREEK,279,114.653292831648,31988.268700029792
J01-9224-2 (J01P25),LAGUNA NIGUEL,NA,0.094586,0.049199451666666665,0.06526434,0.049199451666666665,4250.832624000001,0.081,NA,6998.4000000000005,NA,NA,6998.4000000000005,LAGUNA NIGUEL,98.36172091,222.46726525,218.822824,6883.7466761654405,6883.7466761654405,MY2022-23,SULPHURCREEK,279,6883.7466761654405,1920565.3226501578
J01-9259-3,LAKE FOREST,NA,0.00601,NA,0.004146899999999999,0.004146899999999999,358.29215999999997,NA,NA,NA,NA,NA,358.29215999999997,LAKE FOREST,99.99231896,140.75505759,140.7443706,358.26463943587356,358.26463943587356,MY2022-23,ELTORO,275,358.26463943587356,98522.77584486523
J01-9264-1 (J01P06),LAKE FOREST,NA,0,0.034,0,0.034,2937.6000000000004,NA,NA,NA,NA,NA,2937.6000000000004,LAKE FOREST,92.08498047,680.93059513,627.0353599,2705.088386286721,2705.088386286721,MY2022-23,ELTORO,275,2705.088386286721,743899.3062288482
J01-9275-2,LAKE FOREST,NA,0.0018,0.007451999999999999,0.0012419999999999998,0.007451999999999999,643.8527999999999,NA,NA,NA,NA,NA,643.8527999999999,LAKE FOREST,95.02628824,42.7322098,40.60686876,611.8294175693106,611.8294175693106,MY2022-23,ELTORO,275,611.8294175693106,168253.0898315604
J01-9275-2,LAKE FOREST,NA,0.0018,0.007451999999999999,0.0012419999999999998,0.007451999999999999,643.8527999999999,NA,NA,NA,NA,NA,643.8527999999999,MISSION VIEJO,4.973711762,42.7322098,2.1253788240000002,32.02338244356633,32.02338244356633,MY2022-23,ELTORO,275,32.02338244356633,8806.430171980739
J01-9313-1,ALISO VIEJO,NA,0.05,NA,0.034499999999999996,0.034499999999999996,2980.7999999999997,NA,NA,NA,NA,NA,2980.7999999999997,ALISO VIEJO,99.21825221,137.37665275,136.3028343,2957.4976618756796,2957.4976618756796,MY2022-23,SULPHURCREEK,279,2957.4976618756796,825141.8476633145
J01-9313-1,ALISO VIEJO,NA,0.05,NA,0.034499999999999996,0.034499999999999996,2980.7999999999997,NA,NA,NA,NA,NA,2980.7999999999997,ORANGE CO,0.781746628,137.37665275,1.073938299,23.302303487424002,23.302303487424002,MY2022-23,SULPHURCREEK,279,23.302303487424002,6501.342672991296
J01-9782-1 (J01TBN3),LAKE FOREST,NA,0.00112,NA,7.727999999999999e-4,7.727999999999999e-4,66.76991999999998,NA,NA,NA,NA,NA,66.76991999999998,LAKE FOREST,45.38061266,30.80686795,13.98035778,30.30059876859186,30.30059876859186,MY2022-23,ELTORO,275,30.30059876859186,8332.664661362762
J01-9782-1 (J01TBN3),LAKE FOREST,NA,0.00112,NA,7.727999999999999e-4,7.727999999999999e-4,66.76991999999998,NA,NA,NA,NA,NA,66.76991999999998,MISSION VIEJO,54.6193895,30.80686795,16.82653807,36.46932267363839,36.46932267363839,MY2022-23,ELTORO,275,36.46932267363839,10029.063735250556
J03-9215-1,LAGUNA NIGUEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,LAGUNA NIGUEL,100,65.12825351,65.12831109,NA,2763.7213602375755,MY2022-23,SULPHURCREEK,279,2763.7213602375755,771078.2595062836
J03-9216-2,LAGUNA NIGUEL,NA,1.560945,1.1781724699999998,1.07705205,1.1781724699999998,101794.10140799999,NA,4.7765301036261905,NA,412692.2009533029,257243.15118065145,257243.15118065145,LAGUNA NIGUEL,99.85072453,1123.28596907,1121.61017,256859.1502576837,256859.1502576837,MY2022-23,SULPHURCREEK,279,256859.1502576837,71663702.92189376
J03-9216-2,LAGUNA NIGUEL,NA,1.560945,1.1781724699999998,1.07705205,1.1781724699999998,101794.10140799999,NA,4.7765301036261905,NA,412692.2009533029,257243.15118065145,257243.15118065145,SAN JUAN CAPISTRANO,0.149275428,1123.28596907,1.676791419,384.0008149256045,384.0008149256045,MY2022-23,SULPHURCREEK,279,384.0008149256045,107136.22736424366
J03-9216-5,LAGUNA NIGUEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,LAGUNA NIGUEL,100,NA,NA,NA,2763.7213602375755,MY2022-23,SULPHURCREEK,279,2763.7213602375755,771078.2595062836
J04-9249-1,LAGUNA NIGUEL,NA,1.180767,NA,0.8147292299999999,0.8147292299999999,70392.605472,NA,NA,NA,NA,NA,70392.605472,ALISO VIEJO,8.068009599,1643.4542726,132.5941657,5679.282166467159,5679.282166467159,MY2022-23,SULPHURCREEK,279,5679.282166467159,1584519.7244443374
J04-9249-1,LAGUNA NIGUEL,NA,1.180767,NA,0.8147292299999999,0.8147292299999999,70392.605472,NA,NA,NA,NA,NA,70392.605472,LAGUNA HILLS,71.83884675,1643.4542726,1180.63964,50569.2359683622,50569.2359683622,MY2022-23,SULPHURCREEK,279,50569.2359683622,14108816.835173054
J04-9249-1,LAGUNA NIGUEL,NA,1.180767,NA,0.8147292299999999,0.8147292299999999,70392.605472,NA,NA,NA,NA,NA,70392.605472,LAGUNA NIGUEL,20.09314366,1643.4542726,330.2219199,14144.08734350598,14144.08734350598,MY2022-23,SULPHURCREEK,279,14144.08734350598,3946200.3688381687
K01-12036-1,LAGUNA NIGUEL,NA,0.021434,0.015816869999999997,0.01478946,0.015816869999999997,1366.5775679999997,NA,0.10354513888888889,NA,8946.3,5156.438784,5156.438784,LAGUNA NIGUEL,100,137.80531846,137.8054403,5156.438784,5156.438784,MY2022-23,SULPHURCREEK,279,5156.438784,1438646.420736
K01-12062-1,LAGUNA NIGUEL,NA,0.122807,NA,0.08473683,0.08473683,7321.262112,NA,NA,NA,NA,NA,7321.262112,LAGUNA NIGUEL,96.51947141,258.84115572,249.8323362,7066.443491043003,7066.443491043003,MY2022-23,SULPHURCREEK,279,7066.443491043003,1971537.7340009979
K01-12062-1,LAGUNA NIGUEL,NA,0.122807,NA,0.08473683,0.08473683,7321.262112,NA,NA,NA,NA,NA,7321.262112,SAN JUAN CAPISTRANO,3.480528667,258.84115572,9.009048593,254.81862659436968,254.81862659436968,MY2022-23,SULPHURCREEK,279,254.81862659436968,71094.39681982914
K01-12155-1,LAGUNA NIGUEL,NA,4.4e-4,NA,3.036e-4,3.036e-4,26.23104,NA,6.597222222222223e-5,NA,5.7,15.96552,15.96552,LAGUNA NIGUEL,100,63.75808645,63.75814281,15.96552,15.96552,MY2022-23,DANAPOINT,263,15.96552,4198.9317599999995
K01-12156-1,LAGUNA NIGUEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,LAGUNA NIGUEL,100,88.38784859,88.38792673,NA,2763.7213602375755,MY2022-23,DANAPOINT,263,2763.7213602375755,726858.7177424823
L01-125-1,RANCHO SANTA MARGARITA,NA,2.5,1.7249999999999999,1.7249999999999999,1.7249999999999999,149039.99999999997,NA,NA,NA,NA,NA,149039.99999999997,ORANGE CO,17.10683645,362.07575558,61.93976207,25496.029045079995,25496.029045079995,MY2022-23,TRABUCO,266,25496.029045079995,6781943.725991279
L01-125-1,RANCHO SANTA MARGARITA,NA,2.5,1.7249999999999999,1.7249999999999999,1.7249999999999999,149039.99999999997,NA,NA,NA,NA,NA,149039.99999999997,RANCHO SANTA MARGARITA,82.89316367,362.07575558,300.136314,123543.97113376798,123543.97113376798,MY2022-23,TRABUCO,266,123543.97113376798,32862696.32158228
L01-125-3,RANCHO SANTA MARGARITA,NA,0.034201,NA,0.02359869,0.02359869,2038.9268160000001,NA,NA,NA,NA,NA,2038.9268160000001,ORANGE CO,1.064651459,69.26665813,0.737449138,21.707464094486248,21.707464094486248,MY2022-23,TRABUCO,266,21.707464094486248,5774.1854491333415
L01-125-3,RANCHO SANTA MARGARITA,NA,0.034201,NA,0.02359869,0.02359869,2038.9268160000001,NA,NA,NA,NA,NA,2038.9268160000001,RANCHO SANTA MARGARITA,98.93535016,69.26665813,68.52927134,2017.219384915739,2017.219384915739,MY2022-23,TRABUCO,266,2017.219384915739,536580.3563875866
L01-218-1,RANCHO SANTA MARGARITA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,1.588868781,66.55096754,1.057408482,NA,298.0240243127653,MY2022-23,TRABUCO,266,298.0240243127653,79274.39046719557
L01-218-1,RANCHO SANTA MARGARITA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,RANCHO SANTA MARGARITA,98.41112993,66.55096754,65.49361704,NA,432.0571850929438,MY2022-23,TRABUCO,266,432.0571850929438,114927.21123472306
L01-218-3,RANCHO SANTA MARGARITA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,RANCHO SANTA MARGARITA,100,58.59506433,58.59511613,NA,432.0571850929438,MY2022-23,TRABUCO,266,432.0571850929438,114927.21123472306
L01-242-1 (L07P16),ORANGE CO,NA,NA,NA,NA,NA,NA,NA,0.0032239583333333335,NA,278.55,NA,278.55,ORANGE CO,99.65978637,196.96941954,196.2994763,277.602334933635,277.602334933635,MY2022-23,TRABUCO,266,277.602334933635,73842.22109234691
L01-242-1 (L07P16),ORANGE CO,NA,NA,NA,NA,NA,NA,NA,0.0032239583333333335,NA,278.55,NA,278.55,RANCHO SANTA MARGARITA,0.340213646,196.96941954,0.670117436,0.947665110933,0.947665110933,MY2022-23,TRABUCO,266,0.947665110933,252.078919508178
L01-261-1,ORANGE CO,NA,0.008361,0.0010591499999999998,0.00576909,0.0010591499999999998,91.51056,NA,NA,NA,NA,NA,91.51056,ORANGE CO,99.85129002,149.63865359,149.4162581,91.37447466452609,91.37447466452609,MY2022-23,TRABUCO,266,91.37447466452609,24305.61026076394
L01-261-1,ORANGE CO,NA,0.008361,0.0010591499999999998,0.00576909,0.0010591499999999998,91.51056,NA,NA,NA,NA,NA,91.51056,RANCHO SANTA MARGARITA,0.148709977,149.63865359,0.222527803,0.1360853327285712,0.1360853327285712,MY2022-23,TRABUCO,266,0.1360853327285712,36.19869850579994
L01-303-1,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,100,NA,NA,NA,298.0240243127653,MY2022-23,TRABUCO,266,298.0240243127653,79274.39046719557
L01-303-2,ORANGE CO,NA,0.07,NA,0.0483,0.0483,4173.12,NA,NA,NA,NA,NA,4173.12,ORANGE CO,100,NA,NA,4173.12,4173.12,MY2022-23,TRABUCO,266,4173.12,1110049.92
L01-303-3,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,100,NA,NA,NA,298.0240243127653,MY2022-23,TRABUCO,266,298.0240243127653,79274.39046719557
L01-372-1,ORANGE CO,NA,0.007224,NA,0.00498456,0.00498456,430.665984,NA,0.01437539914869843,NA,1242.0344864475444,836.3502352237722,836.3502352237722,ORANGE CO,100,117.6149137,117.6150177,836.3502352237722,836.3502352237722,MY2022-23,TRABUCO,266,836.3502352237722,222469.1625695234
L01-391-3,ORANGE CO,NA,0.012479,NA,0.00861051,0.00861051,743.948064,NA,NA,NA,NA,NA,743.948064,ORANGE CO,100,85.50832944,85.50840504,743.948064,743.948064,MY2022-23,TRABUCO,266,743.948064,197890.185024
L01-399-2,ORANGE CO,NA,0.001,NA,6.9e-4,6.9e-4,59.616,NA,NA,NA,NA,NA,59.616,ORANGE CO,100,NA,NA,59.61600000000001,59.61600000000001,MY2022-23,TRABUCO,266,59.61600000000001,15857.856000000002
L01-414-1,ORANGE CO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,ORANGE CO,100,41.37487005,41.37490663,NA,298.0240243127653,MY2022-23,TRABUCO,266,298.0240243127653,79274.39046719557
L01-471-1,ORANGE CO,NA,0.00661,0.0208173,0.0045609,0.0208173,1798.6147200000003,NA,NA,NA,NA,NA,1798.6147200000003,ORANGE CO,100,319.331511,319.3317933,1798.6147200000005,1798.6147200000005,MY2022-23,PALISADES,267,1798.6147200000005,480230.13024000014
L01-517-3,ORANGE CO,NA,0.001664,NA,0.0011481599999999998,0.0011481599999999998,99.201024,NA,NA,NA,NA,NA,99.201024,ORANGE CO,86.86213464,603.8362612,524.5055299,86.1681270311387,86.1681270311387,MY2022-23,PALISADES,267,86.1681270311387,23006.88991731403
L01-517-3,ORANGE CO,NA,0.001664,NA,0.0011481599999999998,0.0011481599999999998,99.201024,NA,NA,NA,NA,NA,99.201024,SAN JUAN CAPISTRANO,13.13786535,603.8362612,79.33126506,13.032896958941185,13.032896958941185,MY2022-23,PALISADES,267,13.032896958941185,3479.7834880372966
L01-556-1,SAN JUAN CAPISTRANO,NA,0.015099,0.08181398999999999,0.010418309999999998,0.08181398999999999,7068.728735999999,NA,NA,NA,NA,NA,7068.728735999999,SAN JUAN CAPISTRANO,100,96.73680063,96.73688615,7068.728735999999,7068.728735999999,MY2022-23,PALISADES,267,7068.728735999999,1887350.5725119999
L01-602-2,SAN JUAN CAPISTRANO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN JUAN CAPISTRANO,100,62.42339564,62.42345082,NA,692.358138368086,MY2022-23,PALISADES,267,692.358138368086,184859.62294427896
L01-618-1,SAN JUAN CAPISTRANO,NA,0.081,NA,0.055889999999999995,0.055889999999999995,4828.896,NA,NA,NA,NA,NA,4828.896,SAN JUAN CAPISTRANO,100,92.62287102,92.6229529,4828.896,4828.896,MY2022-23,PALISADES,267,4828.896,1289315.2319999998
L01-618-2,SAN JUAN CAPISTRANO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,SAN JUAN CAPISTRANO,100,399.49209345,399.4924467,NA,692.358138368086,MY2022-23,PALISADES,267,692.358138368086,184859.62294427896
L01-728-2,DANA POINT,NA,0.002166,0.0035893799999999997,0.00149454,0.0035893799999999997,310.12243199999995,NA,NA,NA,NA,NA,310.12243199999995,DANA POINT,100.000001,95.97299313,95.97307889,310.12243510122426,310.12243510122426,MY2022-23,DANAPOINT,263,310.12243510122426,81562.20043162198
L01-728-4,DANA POINT,NA,0.007,NA,0.00483,0.00483,417.312,NA,NA,NA,NA,NA,417.312,DANA POINT,100,79.2189438,NA,417.31200000000007,417.31200000000007,MY2022-23,DANAPOINT,263,417.31200000000007,109753.05600000001
L01-730-1,RANCHO SANTA MARGARITA,NA,0.023405,NA,0.01614945,0.01614945,1395.31248,NA,NA,NA,NA,NA,1395.31248,ORANGE CO,12.81955962,32.58238943,4.17692253,178.87291525890058,178.87291525890058,MY2022-23,TRABUCO,266,178.87291525890058,47580.19545886755
L01-730-1,RANCHO SANTA MARGARITA,NA,0.023405,NA,0.01614945,0.01614945,1395.31248,NA,NA,NA,NA,NA,1395.31248,RANCHO SANTA MARGARITA,87.18044032,32.58238943,28.40549569,1216.4395639039121,1216.4395639039121,MY2022-23,TRABUCO,266,1216.4395639039121,323572.9239984406
L01-731-1 (L08TBN2),RANCHO SANTA MARGARITA,NA,0.314453,0.02777043,0.21697256999999998,0.02777043,2399.365152,NA,NA,NA,NA,NA,2399.365152,ORANGE CO,5.866443295,1093.30467632,64.13815558,140.75739608207056,140.75739608207056,MY2022-23,TRABUCO,266,140.75739608207056,37441.46735783077
L01-731-1 (L08TBN2),RANCHO SANTA MARGARITA,NA,0.314453,0.02777043,0.21697256999999998,0.02777043,2399.365152,NA,NA,NA,NA,NA,2399.365152,RANCHO SANTA MARGARITA,94.13355663,1093.30467632,1029.167486,2258.6077541184054,2258.6077541184054,MY2022-23,TRABUCO,266,2258.6077541184054,600789.6625954958
L01-733-2,ORANGE CO,NA,0.113928,NA,0.07861032,0.07861032,6791.931648000001,NA,NA,NA,NA,NA,6791.931648000001,ORANGE CO,99.1163795,120.42916661,119.3651353,6731.916747612285,6731.916747612285,MY2022-23,TRABUCO,266,6731.916747612285,1790689.8548648676
L01-733-2,ORANGE CO,NA,0.113928,NA,0.07861032,0.07861032,6791.931648000001,NA,NA,NA,NA,NA,6791.931648000001,RANCHO SANTA MARGARITA,0.883620502,120.42916661,1.064137748,60.01490052355448,60.01490052355448,MY2022-23,TRABUCO,266,60.01490052355448,15963.963539265493
L01-733-7,ORANGE CO,NA,0.069986,0.011654789999999998,0.04829034,0.011654789999999998,1006.9738559999998,NA,NA,NA,NA,NA,1006.9738559999998,ORANGE CO,100,NA,NA,1006.9738559999998,1006.9738559999998,MY2022-23,TRABUCO,266,1006.9738559999998,267855.045696
L01-747-1,SAN JUAN CAPISTRANO,NA,0.045,NA,0.031049999999999998,0.031049999999999998,2682.72,NA,NA,NA,NA,NA,2682.72,SAN JUAN CAPISTRANO,100,132.61552692,132.6156442,2682.72,2682.72,MY2022-23,PALISADES,267,2682.72,716286.24
L01-749-2d,SAN JUAN CAPISTRANO,NA,0.081752,NA,0.05640888,0.05640888,4873.727232,NA,NA,NA,NA,NA,4873.727232,SAN JUAN CAPISTRANO,100,NA,NA,4873.727232,4873.727232,MY2022-23,PALISADES,267,4873.727232,1301285.1709440001
L01-749-5,SAN JUAN CAPISTRANO,NA,0.008383,NA,0.005784269999999999,0.005784269999999999,499.760928,NA,NA,NA,NA,NA,499.760928,SAN JUAN CAPISTRANO,100,NA,NA,499.760928,499.760928,MY2022-23,PALISADES,267,499.760928,133436.167776
L01-766-9,SAN JUAN CAPISTRANO,NA,0.173904,NA,0.11999375999999999,0.11999375999999999,10367.460863999999,NA,NA,NA,NA,NA,10367.460863999999,SAN JUAN CAPISTRANO,100,NA,NA,10367.460863999999,10367.460863999999,MY2022-23,PALISADES,267,10367.460863999999,2768112.0506879995
L02-344-2,ORANGE CO,NA,0.408144,NA,0.28161936,0.28161936,24331.912704000002,NA,NA,NA,NA,NA,24331.912704000002,ORANGE CO,100,NA,NA,24331.912704000002,24331.912704000002,MY2022-23,ELTORO,275,24331.912704000002,6691275.993600001
