Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RCandCF,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",d10-Acenaphthene,d10-Phenanthrene,d12-Chrysene,d12-Perylene,d8-Naphthalene,Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,PCB030,PCB112,PCB198,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,TCMX,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656002,Total,Composite,2023-01-10T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.03160930193884397,Single Family Residential,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,0.11803159654219555,5.901579827109777e-6,0.004013074282434649,1.1803159654219555e-5,5.901579827109777e-6,5.901579827109777e-6,NA,NA,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,2.3606319308439103e-6,2.3606319308439103e-6,283.2758317012693,1.1803159654219551e-6,0.004013074282434649,NA,0.025848919642740827,1.5816233936654202e-4,1.699654990207616e-4,1.6760486708991765e-4,1.9357181832920067e-4,1.6052297129738594e-4,2.3606319308439103e-6,1.1803159654219551e-6,5.901579827109777e-6,NA,7.0818957925317324e-6,2.3606319308439103e-6,1.1803159654219555e-5,23.606319308439108,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,2.3606319308439103e-6,2.360631930843911e-5,NA,4.7212638616878205e-6,2.3606319308439103e-6,4.7212638616878205e-6,NA,NA,620.8461978119486,5.901579827109777e-6,5.901579827109777e-6,NA,0.6031414583306192,0.0010268748899171013,0.050045396933890915,5.901579827109777e-6,0.02596695123928302,0.17704739481329307,5.901579827109777e-5,2.3606319308439103e-6,5.901579827109777e-6,2.3606319308439103e-6,1.1803159654219555e-5,5.901579827109777e-6,NA,0.006845832599447343,4.957327054772214,4.249137475519039,0.6137643020194168,1.699654990207616e-4,2.0537497798342022e-4,1.4635917971232246e-4,NA,1.1803159654219555e-5,1.3974941030595951e-5,0.0030688215100970846,2.360631930843911e-4,401.3074282434649,2.3606319308439103e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,9.206464530291253,7.0818957925317324e-6,NA,1628.8360322822982,25.966951239283016,2.9507899135548887e-5,0.8470419494254121,2.3606319308439103e-6,2.3606319308439103e-6,19.121118639835675,6.6097694063629495,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656002,Total,Composite,2023-01-10T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.754238369253442,Developed Open Space,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,0.11803159654219555,5.901579827109777e-6,0.004013074282434649,1.1803159654219555e-5,5.901579827109777e-6,5.901579827109777e-6,NA,NA,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,2.3606319308439103e-6,2.3606319308439103e-6,283.2758317012693,1.1803159654219551e-6,0.004013074282434649,NA,0.025848919642740827,1.5816233936654202e-4,1.699654990207616e-4,1.6760486708991765e-4,1.9357181832920067e-4,1.6052297129738594e-4,2.3606319308439103e-6,1.1803159654219551e-6,5.901579827109777e-6,NA,7.0818957925317324e-6,2.3606319308439103e-6,1.1803159654219555e-5,23.606319308439108,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,2.3606319308439103e-6,2.360631930843911e-5,NA,4.7212638616878205e-6,2.3606319308439103e-6,4.7212638616878205e-6,NA,NA,620.8461978119486,5.901579827109777e-6,5.901579827109777e-6,NA,0.6031414583306192,0.0010268748899171013,0.050045396933890915,5.901579827109777e-6,0.02596695123928302,0.17704739481329307,5.901579827109777e-5,2.3606319308439103e-6,5.901579827109777e-6,2.3606319308439103e-6,1.1803159654219555e-5,5.901579827109777e-6,NA,0.006845832599447343,4.957327054772214,4.249137475519039,0.6137643020194168,1.699654990207616e-4,2.0537497798342022e-4,1.4635917971232246e-4,NA,1.1803159654219555e-5,1.3974941030595951e-5,0.0030688215100970846,2.360631930843911e-4,401.3074282434649,2.3606319308439103e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,9.206464530291253,7.0818957925317324e-6,NA,1628.8360322822982,25.966951239283016,2.9507899135548887e-5,0.8470419494254121,2.3606319308439103e-6,2.3606319308439103e-6,19.121118639835675,6.6097694063629495,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656002,Total,Composite,2023-01-10T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.8017190769972934,Multi-family Residential,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,0.11803159654219555,5.901579827109777e-6,0.004013074282434649,1.1803159654219555e-5,5.901579827109777e-6,5.901579827109777e-6,NA,NA,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,2.3606319308439103e-6,2.3606319308439103e-6,283.2758317012693,1.1803159654219551e-6,0.004013074282434649,NA,0.025848919642740827,1.5816233936654202e-4,1.699654990207616e-4,1.6760486708991765e-4,1.9357181832920067e-4,1.6052297129738594e-4,2.3606319308439103e-6,1.1803159654219551e-6,5.901579827109777e-6,NA,7.0818957925317324e-6,2.3606319308439103e-6,1.1803159654219555e-5,23.606319308439108,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,2.3606319308439103e-6,2.360631930843911e-5,NA,4.7212638616878205e-6,2.3606319308439103e-6,4.7212638616878205e-6,NA,NA,620.8461978119486,5.901579827109777e-6,5.901579827109777e-6,NA,0.6031414583306192,0.0010268748899171013,0.050045396933890915,5.901579827109777e-6,0.02596695123928302,0.17704739481329307,5.901579827109777e-5,2.3606319308439103e-6,5.901579827109777e-6,2.3606319308439103e-6,1.1803159654219555e-5,5.901579827109777e-6,NA,0.006845832599447343,4.957327054772214,4.249137475519039,0.6137643020194168,1.699654990207616e-4,2.0537497798342022e-4,1.4635917971232246e-4,NA,1.1803159654219555e-5,1.3974941030595951e-5,0.0030688215100970846,2.360631930843911e-4,401.3074282434649,2.3606319308439103e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,9.206464530291253,7.0818957925317324e-6,NA,1628.8360322822982,25.966951239283016,2.9507899135548887e-5,0.8470419494254121,2.3606319308439103e-6,2.3606319308439103e-6,19.121118639835675,6.6097694063629495,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656002,Total,Composite,2023-01-10T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,1.1655596314588317,Streets and Roads,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,0.11803159654219555,5.901579827109777e-6,0.004013074282434649,1.1803159654219555e-5,5.901579827109777e-6,5.901579827109777e-6,NA,NA,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,2.3606319308439103e-6,2.3606319308439103e-6,283.2758317012693,1.1803159654219551e-6,0.004013074282434649,NA,0.025848919642740827,1.5816233936654202e-4,1.699654990207616e-4,1.6760486708991765e-4,1.9357181832920067e-4,1.6052297129738594e-4,2.3606319308439103e-6,1.1803159654219551e-6,5.901579827109777e-6,NA,7.0818957925317324e-6,2.3606319308439103e-6,1.1803159654219555e-5,23.606319308439108,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,2.3606319308439103e-6,2.360631930843911e-5,NA,4.7212638616878205e-6,2.3606319308439103e-6,4.7212638616878205e-6,NA,NA,620.8461978119486,5.901579827109777e-6,5.901579827109777e-6,NA,0.6031414583306192,0.0010268748899171013,0.050045396933890915,5.901579827109777e-6,0.02596695123928302,0.17704739481329307,5.901579827109777e-5,2.3606319308439103e-6,5.901579827109777e-6,2.3606319308439103e-6,1.1803159654219555e-5,5.901579827109777e-6,NA,0.006845832599447343,4.957327054772214,4.249137475519039,0.6137643020194168,1.699654990207616e-4,2.0537497798342022e-4,1.4635917971232246e-4,NA,1.1803159654219555e-5,1.3974941030595951e-5,0.0030688215100970846,2.360631930843911e-4,401.3074282434649,2.3606319308439103e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,9.206464530291253,7.0818957925317324e-6,NA,1628.8360322822982,25.966951239283016,2.9507899135548887e-5,0.8470419494254121,2.3606319308439103e-6,2.3606319308439103e-6,19.121118639835675,6.6097694063629495,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656002,Total,Composite,2023-01-10T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,3.3081487776598677,Commercial,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,0.11803159654219555,5.901579827109777e-6,0.004013074282434649,1.1803159654219555e-5,5.901579827109777e-6,5.901579827109777e-6,NA,NA,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,2.3606319308439103e-6,2.3606319308439103e-6,283.2758317012693,1.1803159654219551e-6,0.004013074282434649,NA,0.025848919642740827,1.5816233936654202e-4,1.699654990207616e-4,1.6760486708991765e-4,1.9357181832920067e-4,1.6052297129738594e-4,2.3606319308439103e-6,1.1803159654219551e-6,5.901579827109777e-6,NA,7.0818957925317324e-6,2.3606319308439103e-6,1.1803159654219555e-5,23.606319308439108,2.3606319308439103e-6,NA,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,5.901579827109777e-6,NA,2.3606319308439103e-6,2.360631930843911e-5,NA,4.7212638616878205e-6,2.3606319308439103e-6,4.7212638616878205e-6,NA,NA,620.8461978119486,5.901579827109777e-6,5.901579827109777e-6,NA,0.6031414583306192,0.0010268748899171013,0.050045396933890915,5.901579827109777e-6,0.02596695123928302,0.17704739481329307,5.901579827109777e-5,2.3606319308439103e-6,5.901579827109777e-6,2.3606319308439103e-6,1.1803159654219555e-5,5.901579827109777e-6,NA,0.006845832599447343,4.957327054772214,4.249137475519039,0.6137643020194168,1.699654990207616e-4,2.0537497798342022e-4,1.4635917971232246e-4,NA,1.1803159654219555e-5,1.3974941030595951e-5,0.0030688215100970846,2.360631930843911e-4,401.3074282434649,2.3606319308439103e-6,NA,4.7212638616878205e-6,2.360631930843911e-4,9.206464530291253,7.0818957925317324e-6,NA,1628.8360322822982,25.966951239283016,2.9507899135548887e-5,0.8470419494254121,2.3606319308439103e-6,2.3606319308439103e-6,19.121118639835675,6.6097694063629495,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.00117486633431656,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.01412605602971671,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.03160930193884397,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.754238369253442,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,0.8017190769972934,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,1.1655596314588317,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L01-728-5 (L01-DP),24.72372499,DANAPOINT,21.31,2.2800000000000002,2656004,Dissolved,Composite,2023-01-11T09:28:00Z,2023-01-10,2023-01-10,2023-01-10T02:00:00Z,2023-01-10T23:00:00Z,2023-01-10,2023-01-10,28320.3,3.3081487776598677,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004013074282434649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,0.004013074282434649,NA,0.025848919642740827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6031414583306192,0.0010268748899171013,NA,NA,0.02596695123928302,NA,5.901579827109777e-5,NA,NA,NA,NA,NA,NA,0.006845832599447343,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030688215100970846,2.360631930843911e-4,NA,NA,NA,NA,2.360631930843911e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08380243354495884,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Freeway,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L02-166-2 (L02P25),363.95293383,TRABUCO,35.09,NA,2612011,Dissolved,Grab,2022-12-12T10:15:00Z,NA,NA,NA,NA,NA,NA,77635.2000000001,NA,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
