Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC,RC,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total",<NA>
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,8.859438471967804,0.217,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,6.39964267207579,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656003,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,6.291667606409881e-4,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,10.077030423638924,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,18.923367864023128,0.422,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,0.07527352248811611,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,172.0724174989199,0.405,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,0.02921562952576351,0.485,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,31.27884123028557,0.471,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,12.673193357372732,0.222,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,8.859438471967804,0.217,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,6.39964267207579,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,3.12,2656006,Dissolved,Composite,2023-01-10T09:07:00Z,2023-01-10,2023-01-10,2023-01-10T02:03:00Z,2023-01-10T23:03:00Z,2023-01-10,2023-01-10,231550.8,6.291667606409881e-4,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1805636290748615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10975436277099426,NA,NA,NA,NA,0.26907521195469564,NA,0.6142703851860485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.33240135784506,0.05841764470069049,NA,NA,3.2041193002499933,NA,0.0017702316575966817,NA,NA,NA,NA,NA,NA,0.5310694972790044,NA,NA,NA,NA,NA,NA,0.15401015421091133,0.007080926630386727,NA,NA,NA,0.007080926630386727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.496026637211321,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,10.077030423638924,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,18.923367864023128,0.422,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,0.07527352248811611,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,172.0724174989199,0.405,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,0.02921562952576351,0.485,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,31.27884123028557,0.471,Streets and Roads,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,12.673193357372732,0.222,Agriculture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,8.859438471967804,0.217,Developed Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,6.39964267207579,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649001,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,6.291667606409881e-4,0.078,Open Space,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649003,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,10.077030423638924,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649003,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,18.923367864023128,0.422,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649003,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,0.07527352248811611,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649003,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,172.0724174989199,0.405,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L01-724-4 (L01P03),349.72191376,PALISADES,25.29,NA,2649003,Total,Grab,2023-01-10T09:07:00Z,NA,NA,NA,NA,NA,NA,0.692,0.02921562952576351,0.485,Multi-family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,931436984917.809,NA,NA,NA,NA,NA,7708444013112.902,NA,NA,1156266601966.9353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7226666262293.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
